filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
SHUF00018.jpg,241556,"{}",3,0,"{""name"":""point"",""cx"":627,""cy"":842}","{}"
SHUF00018.jpg,241556,"{}",3,1,"{""name"":""point"",""cx"":573,""cy"":1206}","{}"
SHUF00018.jpg,241556,"{}",3,2,"{""name"":""point"",""cx"":1439,""cy"":1166}","{}"
SHUF00019.jpg,315224,"{}",3,0,"{""name"":""point"",""cx"":1769,""cy"":1081}","{}"
SHUF00019.jpg,315224,"{}",3,1,"{""name"":""point"",""cx"":2144,""cy"":1014}","{}"
SHUF00019.jpg,315224,"{}",3,2,"{""name"":""point"",""cx"":1113,""cy"":1156}","{}"
SHUF00020.jpg,579869,"{}",3,0,"{""name"":""point"",""cx"":885,""cy"":1079}","{}"
SHUF00020.jpg,579869,"{}",3,1,"{""name"":""point"",""cx"":761,""cy"":1576}","{}"
SHUF00020.jpg,579869,"{}",3,2,"{""name"":""point"",""cx"":1999,""cy"":1676}","{}"
SHUF00021.jpg,628754,"{}",3,0,"{""name"":""point"",""cx"":1034,""cy"":1393}","{}"
SHUF00021.jpg,628754,"{}",3,1,"{""name"":""point"",""cx"":993,""cy"":1881}","{}"
SHUF00021.jpg,628754,"{}",3,2,"{""name"":""point"",""cx"":2230,""cy"":1736}","{}"
SHUF00022.jpg,345636,"{}",3,0,"{""name"":""point"",""cx"":574,""cy"":837}","{}"
SHUF00022.jpg,345636,"{}",3,1,"{""name"":""point"",""cx"":578,""cy"":1269}","{}"
SHUF00022.jpg,345636,"{}",3,2,"{""name"":""point"",""cx"":1470,""cy"":1203}","{}"
SHUF00023.jpg,247993,"{}",3,0,"{""name"":""point"",""cx"":519,""cy"":991}","{}"
SHUF00023.jpg,247993,"{}",3,1,"{""name"":""point"",""cx"":771,""cy"":1166}","{}"
SHUF00023.jpg,247993,"{}",3,2,"{""name"":""point"",""cx"":1696,""cy"":1506}","{}"
SHUF00024.jpg,230405,"{}",3,0,"{""name"":""point"",""cx"":1377,""cy"":870}","{}"
SHUF00024.jpg,230405,"{}",3,1,"{""name"":""point"",""cx"":1434,""cy"":1194}","{}"
SHUF00024.jpg,230405,"{}",3,2,"{""name"":""point"",""cx"":736,""cy"":1147}","{}"
SHUF00025.jpg,661764,"{}",3,0,"{""name"":""point"",""cx"":938,""cy"":1287}","{}"
SHUF00025.jpg,661764,"{}",3,1,"{""name"":""point"",""cx"":933,""cy"":1891}","{}"
SHUF00025.jpg,661764,"{}",3,2,"{""name"":""point"",""cx"":2127,""cy"":1719}","{}"
SHUF00026.jpg,213186,"{}",3,0,"{""name"":""point"",""cx"":494,""cy"":805}","{}"
SHUF00026.jpg,213186,"{}",3,1,"{""name"":""point"",""cx"":540,""cy"":1243}","{}"
SHUF00026.jpg,213186,"{}",3,2,"{""name"":""point"",""cx"":1373,""cy"":1066}","{}"
SHUF00027.jpg,623459,"{}",3,0,"{""name"":""point"",""cx"":695,""cy"":1208}","{}"
SHUF00027.jpg,623459,"{}",3,1,"{""name"":""point"",""cx"":809,""cy"":1660}","{}"
SHUF00027.jpg,623459,"{}",3,2,"{""name"":""point"",""cx"":1836,""cy"":1565}","{}"
SHUF00028.jpg,516327,"{}",3,0,"{""name"":""point"",""cx"":2007,""cy"":1642}","{}"
SHUF00028.jpg,516327,"{}",3,1,"{""name"":""point"",""cx"":2501,""cy"":1490}","{}"
SHUF00028.jpg,516327,"{}",3,2,"{""name"":""point"",""cx"":1087,""cy"":1661}","{}"
SHUF00029.jpg,164842,"{}",3,0,"{""name"":""point"",""cx"":1362,""cy"":818}","{}"
SHUF00029.jpg,164842,"{}",3,1,"{""name"":""point"",""cx"":1435,""cy"":1081}","{}"
SHUF00029.jpg,164842,"{}",3,2,"{""name"":""point"",""cx"":774,""cy"":1008}","{}"
SHUF00030.jpg,433669,"{}",3,0,"{""name"":""point"",""cx"":1855,""cy"":1299}","{}"
SHUF00030.jpg,433669,"{}",3,1,"{""name"":""point"",""cx"":2301,""cy"":1080}","{}"
SHUF00030.jpg,433669,"{}",3,2,"{""name"":""point"",""cx"":1024,""cy"":1395}","{}"
SHUF00031.jpg,160567,"{}",3,0,"{""name"":""point"",""cx"":1397,""cy"":769}","{}"
SHUF00031.jpg,160567,"{}",3,1,"{""name"":""point"",""cx"":1287,""cy"":1083}","{}"
SHUF00031.jpg,160567,"{}",3,2,"{""name"":""point"",""cx"":673,""cy"":925}","{}"
SHUF00032.jpg,97482,"{}",3,0,"{""name"":""point"",""cx"":429,""cy"":772}","{}"
SHUF00032.jpg,97482,"{}",3,1,"{""name"":""point"",""cx"":675,""cy"":878}","{}"
SHUF00032.jpg,97482,"{}",3,2,"{""name"":""point"",""cx"":1138,""cy"":940}","{}"
SHUF00033.jpg,485118,"{}",3,0,"{""name"":""point"",""cx"":698,""cy"":1247}","{}"
SHUF00033.jpg,485118,"{}",3,1,"{""name"":""point"",""cx"":614,""cy"":1767}","{}"
SHUF00033.jpg,485118,"{}",3,2,"{""name"":""point"",""cx"":1950,""cy"":1713}","{}"
SHUF00034.jpg,160627,"{}",3,0,"{""name"":""point"",""cx"":1222,""cy"":697}","{}"
SHUF00034.jpg,160627,"{}",3,1,"{""name"":""point"",""cx"":1219,""cy"":998}","{}"
SHUF00034.jpg,160627,"{}",3,2,"{""name"":""point"",""cx"":567,""cy"":915}","{}"
SHUF00035.jpg,191888,"{}",3,0,"{""name"":""point"",""cx"":627,""cy"":1215}","{}"
SHUF00035.jpg,191888,"{}",3,1,"{""name"":""point"",""cx"":457,""cy"":872}","{}"
SHUF00035.jpg,191888,"{}",3,2,"{""name"":""point"",""cx"":1566,""cy"":737}","{}"
SHUF00036.jpg,338056,"{}",3,0,"{""name"":""point"",""cx"":1927,""cy"":1127}","{}"
SHUF00036.jpg,338056,"{}",3,1,"{""name"":""point"",""cx"":1927,""cy"":1788}","{}"
SHUF00036.jpg,338056,"{}",3,2,"{""name"":""point"",""cx"":712,""cy"":1327}","{}"
SHUF00037.jpg,215772,"{}",3,0,"{""name"":""point"",""cx"":1663,""cy"":825}","{}"
SHUF00037.jpg,215772,"{}",3,1,"{""name"":""point"",""cx"":1398,""cy"":1103}","{}"
SHUF00037.jpg,215772,"{}",3,2,"{""name"":""point"",""cx"":610,""cy"":1110}","{}"
SHUF00038.jpg,273402,"{}",3,0,"{""name"":""point"",""cx"":1736,""cy"":806}","{}"
SHUF00038.jpg,273402,"{}",3,1,"{""name"":""point"",""cx"":1665,""cy"":1203}","{}"
SHUF00038.jpg,273402,"{}",3,2,"{""name"":""point"",""cx"":877,""cy"":1122}","{}"
SHUF00039.jpg,291860,"{}",3,0,"{""name"":""point"",""cx"":556,""cy"":976}","{}"
SHUF00039.jpg,291860,"{}",3,1,"{""name"":""point"",""cx"":640,""cy"":1331}","{}"
SHUF00039.jpg,291860,"{}",3,2,"{""name"":""point"",""cx"":1254,""cy"":1184}","{}"
SHUF00040.jpg,685111,"{}",3,0,"{""name"":""point"",""cx"":607,""cy"":1332}","{}"
SHUF00040.jpg,685111,"{}",3,1,"{""name"":""point"",""cx"":965,""cy"":1680}","{}"
SHUF00040.jpg,685111,"{}",3,2,"{""name"":""point"",""cx"":1979,""cy"":1671}","{}"
SHUF00041.jpg,313770,"{}",3,0,"{""name"":""point"",""cx"":497,""cy"":794}","{}"
SHUF00041.jpg,313770,"{}",3,1,"{""name"":""point"",""cx"":545,""cy"":1222}","{}"
SHUF00041.jpg,313770,"{}",3,2,"{""name"":""point"",""cx"":1379,""cy"":1170}","{}"
SHUF00042.jpg,366354,"{}",3,0,"{""name"":""point"",""cx"":2135,""cy"":1109}","{}"
SHUF00042.jpg,366354,"{}",3,1,"{""name"":""point"",""cx"":2170,""cy"":1576}","{}"
SHUF00042.jpg,366354,"{}",3,2,"{""name"":""point"",""cx"":1257,""cy"":1567}","{}"
SHUF00043.jpg,293094,"{}",3,0,"{""name"":""point"",""cx"":272,""cy"":872}","{}"
SHUF00043.jpg,293094,"{}",3,1,"{""name"":""point"",""cx"":260,""cy"":1189}","{}"
SHUF00043.jpg,293094,"{}",3,2,"{""name"":""point"",""cx"":1022,""cy"":1208}","{}"
SHUF00044.jpg,403847,"{}",3,0,"{""name"":""point"",""cx"":906,""cy"":1354}","{}"
SHUF00044.jpg,403847,"{}",3,1,"{""name"":""point"",""cx"":888,""cy"":1758}","{}"
SHUF00044.jpg,403847,"{}",3,2,"{""name"":""point"",""cx"":1921,""cy"":1407}","{}"
SHUF00045.jpg,96074,"{}",3,0,"{""name"":""point"",""cx"":561,""cy"":642}","{}"
SHUF00045.jpg,96074,"{}",3,1,"{""name"":""point"",""cx"":621,""cy"":957}","{}"
SHUF00045.jpg,96074,"{}",3,2,"{""name"":""point"",""cx"":1157,""cy"":938}","{}"
SHUF00046.jpg,623326,"{}",3,0,"{""name"":""point"",""cx"":2487,""cy"":1256}","{}"
SHUF00046.jpg,623326,"{}",3,1,"{""name"":""point"",""cx"":2551,""cy"":1908}","{}"
SHUF00046.jpg,623326,"{}",3,2,"{""name"":""point"",""cx"":1315,""cy"":1730}","{}"
SHUF00047.jpg,235391,"{}",3,0,"{""name"":""point"",""cx"":318,""cy"":929}","{}"
SHUF00047.jpg,235391,"{}",3,1,"{""name"":""point"",""cx"":322,""cy"":1283}","{}"
SHUF00047.jpg,235391,"{}",3,2,"{""name"":""point"",""cx"":1111,""cy"":1150}","{}"
SHUF00048.jpg,258493,"{}",3,0,"{""name"":""point"",""cx"":1134,""cy"":821}","{}"
SHUF00048.jpg,258493,"{}",3,1,"{""name"":""point"",""cx"":1131,""cy"":1170}","{}"
SHUF00048.jpg,258493,"{}",3,2,"{""name"":""point"",""cx"":1924,""cy"":1141}","{}"
SHUF00049.jpg,586754,"{}",3,0,"{""name"":""point"",""cx"":2451,""cy"":1141}","{}"
SHUF00049.jpg,586754,"{}",3,1,"{""name"":""point"",""cx"":2500,""cy"":1670}","{}"
SHUF00049.jpg,586754,"{}",3,2,"{""name"":""point"",""cx"":1299,""cy"":1546}","{}"
SHUF00050.jpg,792883,"{}",3,0,"{""name"":""point"",""cx"":2363,""cy"":1200}","{}"
SHUF00050.jpg,792883,"{}",3,1,"{""name"":""point"",""cx"":2389,""cy"":1906}","{}"
SHUF00050.jpg,792883,"{}",3,2,"{""name"":""point"",""cx"":1091,""cy"":1714}","{}"
SHUF00051.jpg,339258,"{}",3,0,"{""name"":""point"",""cx"":631,""cy"":1315}","{}"
SHUF00051.jpg,339258,"{}",3,1,"{""name"":""point"",""cx"":631,""cy"":1803}","{}"
SHUF00051.jpg,339258,"{}",3,2,"{""name"":""point"",""cx"":1584,""cy"":1369}","{}"
SHUF00052.jpg,370342,"{}",3,0,"{""name"":""point"",""cx"":589,""cy"":877}","{}"
SHUF00052.jpg,370342,"{}",3,1,"{""name"":""point"",""cx"":559,""cy"":1375}","{}"
SHUF00052.jpg,370342,"{}",3,2,"{""name"":""point"",""cx"":1499,""cy"":1152}","{}"
SHUF00053.jpg,315251,"{}",3,0,"{""name"":""point"",""cx"":578,""cy"":896}","{}"
SHUF00053.jpg,315251,"{}",3,1,"{""name"":""point"",""cx"":578,""cy"":1283}","{}"
SHUF00053.jpg,315251,"{}",3,2,"{""name"":""point"",""cx"":1415,""cy"":1177}","{}"
SHUF00054.jpg,341186,"{}",3,0,"{""name"":""point"",""cx"":578,""cy"":727}","{}"
SHUF00054.jpg,341186,"{}",3,1,"{""name"":""point"",""cx"":581,""cy"":1144}","{}"
SHUF00054.jpg,341186,"{}",3,2,"{""name"":""point"",""cx"":1502,""cy"":1166}","{}"
SHUF00055.jpg,182653,"{}",3,0,"{""name"":""point"",""cx"":573,""cy"":877}","{}"
SHUF00055.jpg,182653,"{}",3,1,"{""name"":""point"",""cx"":596,""cy"":1296}","{}"
SHUF00055.jpg,182653,"{}",3,2,"{""name"":""point"",""cx"":1400,""cy"":1142}","{}"
SHUF00056.jpg,232571,"{}",3,0,"{""name"":""point"",""cx"":1570,""cy"":945}","{}"
SHUF00056.jpg,232571,"{}",3,1,"{""name"":""point"",""cx"":1600,""cy"":1377}","{}"
SHUF00056.jpg,232571,"{}",3,2,"{""name"":""point"",""cx"":733,""cy"":1178}","{}"
SHUF00057.jpg,244220,"{}",3,0,"{""name"":""point"",""cx"":333,""cy"":950}","{}"
SHUF00057.jpg,244220,"{}",3,1,"{""name"":""point"",""cx"":741,""cy"":1056}","{}"
SHUF00057.jpg,244220,"{}",3,2,"{""name"":""point"",""cx"":1393,""cy"":1085}","{}"
SHUF00058.jpg,242955,"{}",3,0,"{""name"":""point"",""cx"":1758,""cy"":734}","{}"
SHUF00058.jpg,242955,"{}",3,1,"{""name"":""point"",""cx"":1779,""cy"":1144}","{}"
SHUF00058.jpg,242955,"{}",3,2,"{""name"":""point"",""cx"":861,""cy"":1066}","{}"
SHUF00059.jpg,457816,"{}",3,0,"{""name"":""point"",""cx"":2041,""cy"":1109}","{}"
SHUF00059.jpg,457816,"{}",3,1,"{""name"":""point"",""cx"":2073,""cy"":1631}","{}"
SHUF00059.jpg,457816,"{}",3,2,"{""name"":""point"",""cx"":974,""cy"":1551}","{}"
SHUF00060.jpg,253547,"{}",3,0,"{""name"":""point"",""cx"":592,""cy"":748}","{}"
SHUF00060.jpg,253547,"{}",3,1,"{""name"":""point"",""cx"":596,""cy"":1206}","{}"
SHUF00060.jpg,253547,"{}",3,2,"{""name"":""point"",""cx"":1440,""cy"":1106}","{}"
SHUF00061.jpg,242023,"{}",3,0,"{""name"":""point"",""cx"":558,""cy"":904}","{}"
SHUF00061.jpg,242023,"{}",3,1,"{""name"":""point"",""cx"":593,""cy"":1289}","{}"
SHUF00061.jpg,242023,"{}",3,2,"{""name"":""point"",""cx"":1423,""cy"":1176}","{}"
SHUF00062.jpg,333530,"{}",3,0,"{""name"":""point"",""cx"":744,""cy"":1297}","{}"
SHUF00062.jpg,333530,"{}",3,1,"{""name"":""point"",""cx"":789,""cy"":1756}","{}"
SHUF00062.jpg,333530,"{}",3,2,"{""name"":""point"",""cx"":1894,""cy"":1364}","{}"
SHUF00063.jpg,210605,"{}",3,0,"{""name"":""point"",""cx"":1546,""cy"":918}","{}"
SHUF00063.jpg,210605,"{}",3,1,"{""name"":""point"",""cx"":1709,""cy"":1253}","{}"
SHUF00063.jpg,210605,"{}",3,2,"{""name"":""point"",""cx"":872,""cy"":1137}","{}"
SHUF00064.jpg,298181,"{}",3,0,"{""name"":""point"",""cx"":549,""cy"":790}","{}"
SHUF00064.jpg,298181,"{}",3,1,"{""name"":""point"",""cx"":574,""cy"":1227}","{}"
SHUF00064.jpg,298181,"{}",3,2,"{""name"":""point"",""cx"":1444,""cy"":1220}","{}"
SHUF00065.jpg,265070,"{}",3,0,"{""name"":""point"",""cx"":464,""cy"":856}","{}"
SHUF00065.jpg,265070,"{}",3,1,"{""name"":""point"",""cx"":490,""cy"":1212}","{}"
SHUF00065.jpg,265070,"{}",3,2,"{""name"":""point"",""cx"":1301,""cy"":1098}","{}"
SHUF00066.jpg,315520,"{}",3,0,"{""name"":""point"",""cx"":1781,""cy"":1149}","{}"
SHUF00066.jpg,315520,"{}",3,1,"{""name"":""point"",""cx"":1830,""cy"":1615}","{}"
SHUF00066.jpg,315520,"{}",3,2,"{""name"":""point"",""cx"":884,""cy"":1223}","{}"
SHUF00067.jpg,340063,"{}",3,0,"{""name"":""point"",""cx"":574,""cy"":852}","{}"
SHUF00067.jpg,340063,"{}",3,1,"{""name"":""point"",""cx"":552,""cy"":1316}","{}"
SHUF00067.jpg,340063,"{}",3,2,"{""name"":""point"",""cx"":1466,""cy"":1148}","{}"
SHUF00068.jpg,278852,"{}",3,0,"{""name"":""point"",""cx"":1671,""cy"":896}","{}"
SHUF00068.jpg,278852,"{}",3,1,"{""name"":""point"",""cx"":1725,""cy"":1261}","{}"
SHUF00068.jpg,278852,"{}",3,2,"{""name"":""point"",""cx"":914,""cy"":1261}","{}"
SHUF00069.jpg,654555,"{}",3,0,"{""name"":""point"",""cx"":2334,""cy"":1312}","{}"
SHUF00069.jpg,654555,"{}",3,1,"{""name"":""point"",""cx"":2344,""cy"":1883}","{}"
SHUF00069.jpg,654555,"{}",3,2,"{""name"":""point"",""cx"":1068,""cy"":1291}","{}"
SHUF00070.jpg,1006849,"{}",3,0,"{""name"":""point"",""cx"":2423,""cy"":1169}","{}"
SHUF00070.jpg,1006849,"{}",3,1,"{""name"":""point"",""cx"":2533,""cy"":1774}","{}"
SHUF00070.jpg,1006849,"{}",3,2,"{""name"":""point"",""cx"":1209,""cy"":1614}","{}"
SHUF00071.jpg,480743,"{}",3,0,"{""name"":""point"",""cx"":2186,""cy"":1414}","{}"
SHUF00071.jpg,480743,"{}",3,1,"{""name"":""point"",""cx"":2225,""cy"":2003}","{}"
SHUF00071.jpg,480743,"{}",3,2,"{""name"":""point"",""cx"":1073,""cy"":1553}","{}"
SHUF00072.jpg,577773,"{}",3,0,"{""name"":""point"",""cx"":2444,""cy"":1128}","{}"
SHUF00072.jpg,577773,"{}",3,1,"{""name"":""point"",""cx"":2548,""cy"":1726}","{}"
SHUF00072.jpg,577773,"{}",3,2,"{""name"":""point"",""cx"":1261,""cy"":1702}","{}"
SHUF00073.jpg,237582,"{}",3,0,"{""name"":""point"",""cx"":1657,""cy"":966}","{}"
SHUF00073.jpg,237582,"{}",3,1,"{""name"":""point"",""cx"":1708,""cy"":1346}","{}"
SHUF00073.jpg,237582,"{}",3,2,"{""name"":""point"",""cx"":890,""cy"":1223}","{}"
SHUF00074.jpg,335109,"{}",3,0,"{""name"":""point"",""cx"":1840,""cy"":909}","{}"
SHUF00074.jpg,335109,"{}",3,1,"{""name"":""point"",""cx"":1859,""cy"":1345}","{}"
SHUF00074.jpg,335109,"{}",3,2,"{""name"":""point"",""cx"":883,""cy"":1281}","{}"
SHUF00075.jpg,481131,"{}",3,0,"{""name"":""point"",""cx"":990,""cy"":1436}","{}"
SHUF00075.jpg,481131,"{}",3,1,"{""name"":""point"",""cx"":1001,""cy"":1939}","{}"
SHUF00075.jpg,481131,"{}",3,2,"{""name"":""point"",""cx"":2216,""cy"":1629}","{}"
SHUF00076.jpg,216739,"{}",3,0,"{""name"":""point"",""cx"":560,""cy"":588}","{}"
SHUF00076.jpg,216739,"{}",3,1,"{""name"":""point"",""cx"":560,""cy"":1113}","{}"
SHUF00076.jpg,216739,"{}",3,2,"{""name"":""point"",""cx"":1424,""cy"":1109}","{}"
SHUF00077.jpg,374321,"{}",3,0,"{""name"":""point"",""cx"":2036,""cy"":1387}","{}"
SHUF00077.jpg,374321,"{}",3,1,"{""name"":""point"",""cx"":2120,""cy"":1859}","{}"
SHUF00077.jpg,374321,"{}",3,2,"{""name"":""point"",""cx"":1018,""cy"":1471}","{}"
SHUF00078.jpg,587157,"{}",3,0,"{""name"":""point"",""cx"":693,""cy"":1138}","{}"
SHUF00078.jpg,587157,"{}",3,1,"{""name"":""point"",""cx"":757,""cy"":1831}","{}"
SHUF00078.jpg,587157,"{}",3,2,"{""name"":""point"",""cx"":2004,""cy"":1668}","{}"
SHUF00079.jpg,235923,"{}",3,0,"{""name"":""point"",""cx"":1050,""cy"":795}","{}"
SHUF00079.jpg,235923,"{}",3,1,"{""name"":""point"",""cx"":1178,""cy"":1195}","{}"
SHUF00079.jpg,235923,"{}",3,2,"{""name"":""point"",""cx"":436,""cy"":1076}","{}"
SHUF00080.jpg,595610,"{}",3,0,"{""name"":""point"",""cx"":627,""cy"":1423}","{}"
SHUF00080.jpg,595610,"{}",3,1,"{""name"":""point"",""cx"":1244,""cy"":1597}","{}"
SHUF00080.jpg,595610,"{}",3,2,"{""name"":""point"",""cx"":1961,""cy"":1692}","{}"
SHUF00081.jpg,227221,"{}",3,0,"{""name"":""point"",""cx"":497,""cy"":671}","{}"
SHUF00081.jpg,227221,"{}",3,1,"{""name"":""point"",""cx"":653,""cy"":1039}","{}"
SHUF00081.jpg,227221,"{}",3,2,"{""name"":""point"",""cx"":1050,""cy"":1277}","{}"
SHUF00082.jpg,339535,"{}",3,0,"{""name"":""point"",""cx"":1762,""cy"":804}","{}"
SHUF00082.jpg,339535,"{}",3,1,"{""name"":""point"",""cx"":1740,""cy"":1243}","{}"
SHUF00082.jpg,339535,"{}",3,2,"{""name"":""point"",""cx"":929,""cy"":1170}","{}"
SHUF00083.jpg,277779,"{}",3,0,"{""name"":""point"",""cx"":604,""cy"":887}","{}"
SHUF00083.jpg,277779,"{}",3,1,"{""name"":""point"",""cx"":659,""cy"":1332}","{}"
SHUF00083.jpg,277779,"{}",3,2,"{""name"":""point"",""cx"":1441,""cy"":1216}","{}"
SHUF00084.jpg,166962,"{}",3,0,"{""name"":""point"",""cx"":469,""cy"":589}","{}"
SHUF00084.jpg,166962,"{}",3,1,"{""name"":""point"",""cx"":455,""cy"":1013}","{}"
SHUF00084.jpg,166962,"{}",3,2,"{""name"":""point"",""cx"":1380,""cy"":1228}","{}"
SHUF00085.jpg,206962,"{}",3,0,"{""name"":""point"",""cx"":616,""cy"":807}","{}"
SHUF00085.jpg,206962,"{}",3,1,"{""name"":""point"",""cx"":637,""cy"":1250}","{}"
SHUF00085.jpg,206962,"{}",3,2,"{""name"":""point"",""cx"":1500,""cy"":1177}","{}"
SHUF00086.jpg,474151,"{}",3,0,"{""name"":""point"",""cx"":2380,""cy"":1738}","{}"
SHUF00086.jpg,474151,"{}",3,1,"{""name"":""point"",""cx"":2373,""cy"":2228}","{}"
SHUF00086.jpg,474151,"{}",3,2,"{""name"":""point"",""cx"":1465,""cy"":2083}","{}"
SHUF00087.jpg,159658,"{}",3,0,"{""name"":""point"",""cx"":593,""cy"":844}","{}"
SHUF00087.jpg,159658,"{}",3,1,"{""name"":""point"",""cx"":586,""cy"":1236}","{}"
SHUF00087.jpg,159658,"{}",3,2,"{""name"":""point"",""cx"":1440,""cy"":1222}","{}"
SHUF00088.jpg,428574,"{}",3,0,"{""name"":""point"",""cx"":463,""cy"":1052}","{}"
SHUF00088.jpg,428574,"{}",3,1,"{""name"":""point"",""cx"":913,""cy"":1458}","{}"
